ID,MA_TAIKHOAN_THANHTOAN,THOIGIAN_GIAODICH,SODU_BANDAU,SOTIEN_TANG,SOTIEN_GIAM,SODU_SAU,LOAITIEN,GHICHU,TAIKHOAN_GUI,TAIKHOAN_NHAN,LOAI_CHUYENKHOAN
1511,CASA0006435,2024-01-25 12:00:00,87232992,0,300000,86932992,VND,CASA0006435 2024-01-26 12:00:00,CASA0006435,CTG - NAPAS: 8752667841,out
1512,CASA0006435,2024-01-27 09:00:00,86932992,500000,0,87432992,VND,CASA0006435 2024-01-27 09:00:00,VNC: 0278995349,CASA0006435,inn
1513,CASA0006435,2024-01-28 10:00:00,87432992,0,250000,87182992,VND,CASA0006435 2024-01-28 10:00:00,CASA0006435,BID - NAPAS: 9997654311,out
1514,CASA0006435,2024-01-29 11:00:00,87182992,411000,0,87593992,VND,CASA0006435 2024-01-29 11:00:00,CTG - NAPAS: 8752667841,CASA0006435,out
1515,CASA0006435,2024-01-30 12:00:00,87593992,0,1500000,86093992,VND,RUT TIEN MAT,CASA0006435,,inn
1516,CASA0006435,2024-01-31 09:00:00,86093992,500000,0,86593992,VND,CASA0006435 2024-01-31 09:00:00,VNC: 0278995349,CASA0006435,inn
1517,CASA0006435,2024-02-01 10:00:00,86593992,0,300000,86293992,VND,CASA0006435 2024-02-01 10:00:00,CASA0006435,ACB - NAPAS: 7812345666,out
1518,CASA0006435,2024-02-02 11:00:00,86293992,250000000,0,336293992,VND,CASA0006435 2024-02-02 11:00:00,VNC: 0278995345,CASA0006435,inn
1519,CASA0006435,2024-02-03 12:00:00,336293992,0,500000,335793992,VND,CASA0006435 2024-02-03 12:00:00,CASA0006435,EIB - NAPAS: 1238074746,out
1520,CASA0006435,2024-02-03 15:00:00,335793992,5000000,0,340793992,VND,Tra no,CTG - NAPAS: 8752666813,CASA0006435,out
1521,CASA0006435,2024-02-03 17:30:00,340793992,0,4250000,336543992,VND,TRA TIEN TAXI,CASA0006435,CTG - NAPAS: 8752666885,out
1522,CASA0006435,2024-02-03 17:31:00,336543992,0,107527511,229016481,VND,GHI_CHU,CASA0006435,VNC:1302005,inn
1523,CASA0006435,2024-02-04 18:35:20,229016481,0,2670000,226346481,VND,TRA TIEN HANG,CASA0006435,EIB - NAPAS: 1238074746,out
1524,CASA0006435,2024-02-05 09:00:00,226346481,43500000,0,269846481,VND,Tra luong thang: 2,VNC: 0278995699,CASA0006435,inn
1525,CASA0006435,2024-02-10 09:00:00,269846481,200000,0,270046481,VND,Chuc mung nam moi!,VNC: 0278995699,CASA0006435,inn
1526,CASA0006435,2024-02-10 10:00:00,270046481,0,300000,269746481,VND,Happy New Year,CASA0006435,ACB - NAPAS: 7812345666,out
1527,CASA0006435,2024-02-10 11:00:00,269746481,500000,0,270246481,VND,Happy New Year,VNC: 0278995699,CASA0006435,inn
1528,CASA0006435,2024-02-10 12:00:00,270246481,0,500000,269746481,VND,Mung tuoi,CASA0006435,VNC: 0278995345,inn
1529,CASA0006435,2024-02-10 13:00:00,269746481,300000,0,270046481,VND,Happy New Year,EIB - NAPAS: 1238074746,CASA0006435,out
1530,CASA0006435,2024-02-11 09:00:00,270046481,0,200000,269846481,VND,Chuc mung nam moi!,CASA0006435,VNC: 0278995347,inn
1531,CASA0006435,2024-02-11 10:00:00,269846481,500000,0,270346481,VND,Chuc mung nam moi!,EIB - NAPAS: 1238075746,CASA0006435,out
1532,CASA0006435,2024-02-11 11:00:00,270346481,0,400000,269946481,VND,Happy New Year,CASA0006435,VNC: 0278995337,inn
1533,CASA0006435,2024-02-11 12:00:00,269946481,200000,0,270146481,VND,Chuc mung nam moi!,VNC: 0278995349,CASA0006435,inn
1534,CASA0006435,2024-02-11 13:00:00,270146481,0,500000,269646481,VND,Mung tuoi,CASA0006435,BID - NAPAS: 9997654311,out
1535,CASA0006435,2024-02-12 09:00:00,269646481,300000,0,269946481,VND,Mung tuoi,VNC: 0278994349,CASA0006435,inn
1536,CASA0006435,2024-02-12 10:00:00,269946481,0,100000,269846481,VND,Mung tuoi,CASA0006435,CTG - NAPAS: 8752620114,out
1537,CASA0006435,2024-02-12 11:00:00,269846481,1500000,0,271346481,VND,Chuc mung nam moi!,VNC: 0278990349,CASA0006435,inn
1538,CASA0006435,2024-02-12 12:00:00,271346481,0,200000,271146481,VND,Chuc mung nam moi!,CASA0006435,CTG - NAPAS: 8752600114,out
1539,CASA0006435,2024-02-12 13:00:00,271146481,500000,0,271646481,VND,Chuc mung nam moi!,BID - NAPAS: 9997654511,CASA0006435,out
1540,CASA0006435,2024-02-12 14:55:30,271646481,0,3760000,267886481,VND,THANH TOAN,CASA0006435,CTG - NAPAS: 8752666885,out
1541,CASA0006435,2024-02-12 17:00:00,267886481,0,312554,267573927,VND,Tra tien,CASA0006435,CTG - NAPAS: 8752666114,out
1542,CASA0006435,2024-02-13 12:00:00,267573927,25000000,0,292573927,VND,Cong ty chuc mung nam moi,VNC: 0278995699,CASA0006435,inn
1543,CASA0006435,2024-02-15 09:00:00,292573927,0,350000,292223927,VND,CASA0006435 2024-02-15 09:00:00,CASA0006435,BID - NAPAS: 9997654311,out
1544,CASA0006435,2024-02-16 10:00:00,292223927,400000,0,292623927,VND,CASA0006435 2024-02-16 10:00:00,CTG - NAPAS: 8752666715,CASA0006435,out
1545,CASA0006435,2024-02-17 11:00:00,292623927,0,200000,292423927,VND,CASA0006435 2024-02-17 11:00:00,CASA0006435,BID - NAPAS: 9997654343,out
1546,CASA0006435,2024-02-18 12:00:00,292423927,300000,0,292723927,VND,CASA0006435 2024-02-18 12:00:00,VNC: 0278995699,CASA0006435,inn
1547,CASA0006435,2024-02-19 09:00:00,292723927,0,250000,292473927,VND,CASA0006435 2024-02-19 09:00:00,CASA0006435,ACB - NAPAS: 7812345666,out
1548,CASA0006435,2024-02-21 10:00:00,292473927,200000,0,292673927,VND,CASA0006435 2024-02-20 10:00:00,VNC: 0278995699,CASA0006435,inn
1549,CASA0006435,2024-02-21 11:00:00,292673927,0,300000,292373927,VND,CASA0006435 2024-02-21 11:00:00,CASA0006435,VNC: 0278995699,inn
1550,CASA0006435,2024-02-21 12:00:00,292373927,450000,0,292823927,VND,CASA0006435 2024-02-22 12:00:00,VNC: 0278995699,CASA0006435,inn
1551,CASA0006435,2024-02-23 09:00:00,292823927,0,350000,292473927,VND,CASA0006435 2024-02-23 09:00:00,CASA0006435,BID - NAPAS: 9997654343,out
1552,CASA0006435,2024-02-24 10:00:00,292473927,500000,0,292973927,VND,CASA0006435 2024-02-24 10:00:00,CTG - NAPAS: 8752666772,CASA0006435,out
1553,CASA0006435,2024-03-01 11:00:00,292973927,2800000,0,295773927,VND,CASA0006435 2024-03-01 11:00:00,VNC: 0278995349,CASA0006435,inn
1554,CASA0006435,2024-03-02 12:00:00,295773927,0,130000000,165773927,VND,RUT TIEN MAT,CASA0006435,,inn
1555,CASA0006435,2024-03-03 09:00:00,165773927,250000,0,166023927,VND,CASA0006435 2024-03-03 09:00:00,VNC: 0278995349,CASA0006435,inn
1556,CASA0006435,2024-03-03 13:31:00,166023927,0,107527511,58496416,VND,GHI_CHU,CASA0006435,VNC:1302005,inn
1557,CASA0006435,2024-03-04 10:00:00,58496416,0,350000,58146416,VND,CASA0006435 2024-03-04 10:00:00,CASA0006435,BID - NAPAS: 9997654959,out
1558,CASA0006435,2024-03-04 12:00:00,58146416,53547000,0,111693416,VND,Tra luong thang :3,VNC: 0278995699,CASA0006435,inn
1559,CASA0006435,2024-03-06 11:00:00,111693416,0,12000000,99693416,VND,RUT TIEN MAT,CASA0006435,,inn
1560,CASA0006435,2024-03-07 12:00:00,99693416,3200000,0,102893416,VND,CASA0006435 2024-03-07 12:00:00,ACB - NAPAS: 7812345668,CASA0006435,out
1561,CASA0006435,2024-03-08 09:00:00,102893416,0,300000,102593416,VND,CASA0006435 2024-03-08 09:00:00,CASA0006435,BID - NAPAS: 9997654347,out
1562,CASA0006435,2024-03-08 10:00:00,102593416,400000,0,102993416,VND,CASA0006435 2024-03-09 10:00:00,VNC: 0278995199,CASA0006435,inn
1563,CASA0006435,2024-03-08 12:00:00,102993416,0,320000,102673416,VND,Tra tien thuc pham sieu thi,CASA0006435,CTG - NAPAS: 8752666114,out
1564,CASA0006435,2024-03-11 09:00:00,102673416,5000000,0,107673416,VND,CASA0006435 2024-03-11 09:00:00,VNC: 0278995178,CASA0006435,inn
1565,CASA0006435,2024-03-11 10:00:00,107673416,200000,0,107873416,VND,CASA0006435 2024-03-12 10:00:00,VNC: 0278995349,CASA0006435,inn
1566,CASA0006435,2024-03-11 11:00:00,107873416,0,2500000,105373416,VND,CASA0006435 2024-03-13 11:00:00,CASA0006435,BID - NAPAS: 9997654343,out
1567,CASA0006435,2024-03-14 12:00:00,105373416,350000,0,105723416,VND,CASA0006435 2024-03-14 12:00:00,VNC: 0278995178,CASA0006435,inn
1568,CASA0006435,2024-03-15 09:00:00,105723416,0,300000,105423416,VND,CASA0006435 2024-03-15 09:00:00,CASA0006435,ACB - NAPAS: 7812345666,out
1569,CASA0006435,2024-03-15 10:00:00,105423416,450000,0,105873416,VND,CASA0006435 2024-03-16 10:00:00,VNC: 0278995175,CASA0006435,inn
1570,CASA0006435,2024-03-20 11:00:00,105873416,0,2000000,103873416,VND,RUT TIEN MAT,CASA0006435,,inn
1571,CASA0007221,2024-01-01 12:05:00,2010000,0,125000,1885000,VND,CASA0007221 2024-01-01 12:05:00.001,CASA0007221,VNC: 0278995600,inn
1572,CASA0007221,2024-01-02 10:00:00,1885000,0,150000,1735000,VND,CASA0007221 2024-01-02 10:00:00,CASA0007221,VPB - NAPAS: 8752777745,out
1573,CASA0007221,2024-01-03 11:00:00,1735000,20000000,0,21735000,VND,CASA0007221 2024-01-03 11:00:00,VNC: 0278995611,CASA0007221,inn
1574,CASA0007221,2024-01-04 12:00:00,21735000,0,100000,21635000,VND,CASA0007221 2024-01-04 12:00:00,CASA0007221,BID - NAPAS: 9997654357,out
1575,CASA0007221,2024-01-05 09:00:00,21635000,13500000,0,35135000,VND,Tra luong thang: 1,VNC: 0278995699,CASA0007221,inn
1576,CASA0007221,2024-01-05 09:00:00,35135000,0,18991629,16143371,VND,Tra tien vay,CASA0007221,VNC:1302006,inn
1577,CASA0007221,2024-01-06 14:00:00,16143371,0,300000,15843371,VND,CASA0007221 2024-01-06 14:00:00,CASA0007221,BID - NAPAS: 9997654311,out
1578,CASA0007221,2024-01-06 15:00:00,15843371,700000,0,16543371,VND,CASA0007221 2024-01-07 15:00:00,VNC: 0278995611,CASA0007221,inn
1579,CASA0007221,2024-01-09 10:00:00,16543371,0,750000,15793371,VND,CASA0007221 2024-01-08 10:00:00,CASA0007221,VNC: 0278995600,inn
1580,CASA0007221,2024-01-10 09:02:00,15793371,0,3000000,12793371,VND,GIUP VIEC,CASA0007221,VPB - NAPAS: 8752666742,out
1581,CASA0007221,2024-01-10 10:00:00,12793371,0,356158,12437213,VND,Tra tien dien nuoc,CASA0007221,VPB - NAPAS: 8752666742,out
1582,CASA0007221,2024-01-11 09:00:00,12437213,500000,0,12937213,VND,CASA0007221 2024-01-11 09:00:00,VNC: 0278995611,CASA0007221,inn
1583,CASA0007221,2024-01-12 10:00:00,12937213,0,200000,12737213,VND,CASA0007221 2024-01-12 10:00:00,CASA0007221,BID - NAPAS: 9997654310,out
1584,CASA0007221,2024-01-13 11:00:00,12737213,800000,0,13537213,VND,CASA0007221 2024-01-13 11:00:00,VNC: 0278995349,CASA0007221,inn
1585,CASA0007221,2024-01-14 12:00:00,13537213,0,100000,13437213,VND,CASA0007221 2024-01-14 12:00:00,CASA0007221,VPB - NAPAS: 8752777742,out
1586,CASA0007221,2024-01-15 09:00:00,13437213,412452,0,13849665,VND,CASA0007221 2024-01-15 09:00:00,VNC: 0278995349,CASA0007221,inn
1587,CASA0007221,2024-01-16 10:00:00,13849665,0,1200000,12649665,VND,CASA0007221 2024-01-16 10:00:00,CASA0007221,VPB - NAPAS: 8752777742,out
1588,CASA0007221,2024-01-17 11:00:00,12649665,1000000,0,13649665,VND,CASA0007221 2024-01-17 11:00:00,AGR - NAPAS: 9997654333,CASA0007221,out
1589,CASA0007221,2024-01-17 12:00:00,13649665,0,500000,13149665,VND,CASA0007221 2024-01-18 12:00:00,CASA0007221,BID - NAPAS: 9997654311,out
1590,CASA0007221,2024-01-20 09:00:00,13149665,700000,0,13849665,VND,CASA0007221 2024-01-19 09:00:00,AGR - NAPAS: 9990654311,CASA0007221,out
1591,CASA0007221,2024-01-20 10:00:00,13849665,0,250000,13599665,VND,CASA0007221 2024-01-20 10:00:00,CASA0007221,VNC: 0278995600,inn
1592,CASA0007221,2024-01-21 11:00:00,13599665,600000,0,14199665,VND,CASA0007221 2024-01-21 11:00:00,VNC: 0278995600,CASA0007221,inn
1593,CASA0007221,2024-01-22 12:00:00,14199665,0,350000,13849665,VND,CASA0007221 2024-01-22 12:00:00,CASA0007221,EIB - NAPAS: 1238074732,out
1594,CASA0007221,2024-01-23 09:00:00,13849665,312000,0,14161665,VND,CASA0007221 2024-01-23 09:00:00,AGR - NAPAS: 9997654333,CASA0007221,out
1595,CASA0007221,2024-01-25 10:00:00,14161665,0,253000,13908665,VND,CASA0007221 2024-01-24 10:00:00,CASA0007221,EIB - NAPAS: 1238074732,out
1596,CASA0007221,2024-01-25 11:00:00,13908665,150000,0,14058665,VND,CASA0007221 2024-01-25 11:00:00,AGR - NAPAS: 9997654333,CASA0007221,out
1597,CASA0007221,2024-01-25 12:00:00,14058665,0,300000,13758665,VND,CASA0007221 2024-01-26 12:00:00,CASA0007221,VPB - NAPAS: 8752667841,out
1598,CASA0007221,2024-01-28 10:00:00,13758665,0,250000,13508665,VND,CASA0007221 2024-01-28 10:00:00,CASA0007221,BID - NAPAS: 9997654311,out
1599,CASA0007221,2024-01-29 11:00:00,13508665,411000,0,13919665,VND,CASA0007221 2024-01-29 11:00:00,VCB - NAPAS: 8752667841,CASA0007221,out
1600,CASA0007221,2024-01-30 12:00:00,13919665,0,1500000,12419665,VND,RUT TIEN MAT,CASA0007221,,inn
1601,CASA0007221,2024-01-31 09:00:00,12419665,500000,0,12919665,VND,CASA0007221 2024-01-31 09:00:00,VNC: 0278995349,CASA0007221,inn
1602,CASA0007221,2024-02-01 10:00:00,12919665,0,300000,12619665,VND,CASA0007221 2024-02-01 10:00:00,CASA0007221,ACB - NAPAS: 7812345666,out
1603,CASA0007221,2024-02-03 12:00:00,12619665,0,500000,12119665,VND,CASA0007221 2024-02-03 12:00:00,CASA0007221,EIB - NAPAS: 1238074746,out
1604,CASA0007221,2024-02-03 15:00:00,12119665,15000000,0,27119665,VND,Tra no,VCB - NAPAS: 8752666813,CASA0007221,out
1605,CASA0007221,2024-02-03 17:30:00,27119665,0,4250000,22869665,VND,TRA TIEN,CASA0007221,VPB - NAPAS: 8752666885,out
1606,CASA0007221,2024-02-04 18:35:20,22869665,0,2670000,20199665,VND,TRA TIEN THUC PHAM,CASA0007221,EIB - NAPAS: 1238074746,out
1607,CASA0007221,2024-02-05 09:00:00,20199665,23500000,0,43699665,VND,Tra luong thang: 2,VNC: 0278995699,CASA0007221,inn
1608,CASA0007221,2024-02-05 10:00:00,43699665,0,3712000,39987665,VND,Tra tien,CASA0007221,ACB - NAPAS: 7812345624,out
1609,CASA0007221,2024-02-05 14:00:00,39987665,0,18875761,21111904,VND,Tra tien vay,CASA0007221,VNC:1302006,inn
1610,CASA0007221,2024-02-05 17:30:00,21111904,0,13250000,7861904,VND,TRA TIEN hoc phi,CASA0007221,VPB - NAPAS: 8752666841,out
1611,CASA0007221,2024-02-10 09:00:00,7861904,20000000,0,27861904,VND,TRA NO,VNC: 0278995699,CASA0007221,inn
1612,CASA0007221,2024-02-10 10:00:00,27861904,0,300000,27561904,VND,Happy New Year,CASA0007221,ACB - NAPAS: 7812345666,out
1613,CASA0007221,2024-02-10 13:00:00,27561904,300000,0,27861904,VND,Happy New Year,EIB - NAPAS: 1238074746,CASA0007221,out
1614,CASA0007221,2024-02-11 10:00:00,27861904,500000,0,28361904,VND,Chuc mung nam moi!,EIB - NAPAS: 1238075746,CASA0007221,out
1615,CASA0007221,2024-02-11 11:00:00,28361904,0,400000,27961904,VND,Happy New Year,CASA0007221,VNC: 0278995337,inn
1616,CASA0007221,2024-02-11 12:00:00,27961904,200000,0,28161904,VND,Chuc mung nam moi!,VNC: 0278995349,CASA0007221,inn
1617,CASA0007221,2024-02-11 13:00:00,28161904,0,1500000,26661904,VND,Mung tuoi,CASA0007221,BID - NAPAS: 9997654311,out
1618,CASA0007221,2024-02-12 10:00:00,26661904,0,1000000,25661904,VND,Mung tuoi,CASA0007221,VPB - NAPAS: 8752620742,out
1619,CASA0007221,2024-02-12 11:00:00,25661904,500000,0,26161904,VND,Chuc mung nam moi!,VNC: 0278990349,CASA0007221,inn
1620,CASA0007221,2024-02-12 13:00:00,26161904,2500000,0,28661904,VND,Chuc mung nam moi!,AGR - NAPAS: 9997654511,CASA0007221,out
1621,CASA0007221,2024-02-12 13:00:00,28661904,0,3760000,24901904,VND,THANH TOAN TIEN,CASA0007221,VPB - NAPAS: 8752666885,out
1622,CASA0007221,2024-02-12 13:00:00,24901904,0,3000000,21901904,VND,GIUP VIEC,CASA0007221,VPB - NAPAS: 8752666742,out
1623,CASA0007221,2024-02-12 13:00:00,21901904,0,312554,21589350,VND,Tra tien dien nuoc,CASA0007221,VPB - NAPAS: 8752666742,out
1624,CASA0007221,2024-02-15 09:00:00,21589350,0,350000,21239350,VND,CASA0007221 2024-02-15 09:00:00,CASA0007221,BID - NAPAS: 9997654311,out
1625,CASA0007221,2024-02-16 10:00:00,21239350,400000,0,21639350,VND,CASA0007221 2024-02-16 10:00:00,VCB - NAPAS: 8752666715,CASA0007221,out
1626,CASA0007221,2024-02-17 11:00:00,21639350,0,200000,21439350,VND,CASA0007221 2024-02-17 11:00:00,CASA0007221,BID - NAPAS: 9997654343,out
1627,CASA0007221,2024-02-18 12:00:00,21439350,300000,0,21739350,VND,CASA0007221 2024-02-18 12:00:00,VNC: 0278995699,CASA0007221,inn
1628,CASA0007221,2024-02-19 09:00:00,21739350,0,250000,21489350,VND,CASA0007221 2024-02-19 09:00:00,CASA0007221,ACB - NAPAS: 7812345666,out
1629,CASA0007221,2024-02-21 10:00:00,21489350,200000,0,21689350,VND,CASA0007221 2024-02-20 10:00:00,VNC: 0278995699,CASA0007221,inn
1630,CASA0007221,2024-02-21 11:00:00,21689350,0,300000,21389350,VND,CASA0007221 2024-02-21 11:00:00,CASA0007221,VNC: 0278995699,inn
1631,CASA0007221,2024-02-23 09:00:00,21389350,0,350000,21039350,VND,CASA0007221 2024-02-23 09:00:00,CASA0007221,BID - NAPAS: 9997654343,out
1632,CASA0007221,2024-02-24 10:00:00,21039350,500000,0,21539350,VND,CASA0007221 2024-02-24 10:00:00,VCB - NAPAS: 8752666772,CASA0007221,out
1633,CASA0007221,2024-03-01 11:00:00,21539350,2800000,0,24339350,VND,CASA0007221 2024-03-01 11:00:00,VNC: 0278995349,CASA0007221,inn
1634,CASA0007221,2024-03-03 09:00:00,24339350,2500000,0,26839350,VND,CASA0007221 2024-03-03 09:00:00,VNC: 0278995349,CASA0007221,inn
1635,CASA0007221,2024-03-04 10:00:00,26839350,0,350000,26489350,VND,CASA0007221 2024-03-04 10:00:00,CASA0007221,BID - NAPAS: 9997654959,out
1636,CASA0007221,2024-03-04 12:00:00,26489350,13547000,0,40036350,VND,Tra luong thang :3,VNC: 0278995699,CASA0007221,inn
1637,CASA0007221,2024-03-04 15:00:00,40036350,0,18157382,21878968,VND,Tra tien vay,CASA0007221,VNC:1302006,inn
1638,CASA0007221,2024-03-06 11:00:00,21878968,0,1500000,20378968,VND,RUT TIEN MAT,CASA0007221,,inn
1639,CASA0007221,2024-03-07 12:00:00,20378968,300000,0,20678968,VND,CASA0007221 2024-03-07 12:00:00,ACB - NAPAS: 7812345668,CASA0007221,out
1640,CASA0007221,2024-03-08 09:00:00,20678968,0,300000,20378968,VND,CASA0007221 2024-03-08 09:00:00,CASA0007221,BID - NAPAS: 9997654347,out
1641,CASA0007221,2024-03-08 10:00:00,20378968,2400000,0,22778968,VND,CASA0007221 2024-03-09 10:00:00,VNC: 0278995199,CASA0007221,inn
1642,CASA0007221,2024-03-10 11:00:00,22778968,0,1000000,21778968,VND,TRONG XE,CASA0007221,VPB - NAPAS: 8752666742,out
1643,CASA0007221,2024-03-10 12:00:00,21778968,0,320000,21458968,VND,Tra tien dien nuoc,CASA0007221,VPB - NAPAS: 8752666742,out
1644,CASA0007221,2024-03-11 09:00:00,21458968,500000,0,21958968,VND,CASA0007221 2024-03-11 09:00:00,VNC: 0278995178,CASA0007221,inn
1645,CASA0007221,2024-03-11 10:00:00,21958968,200000,0,22158968,VND,CASA0007221 2024-03-12 10:00:00,VNC: 0278995349,CASA0007221,inn
1646,CASA0007221,2024-03-11 11:00:00,22158968,0,1500000,20658968,VND,CASA0007221 2024-03-13 11:00:00,CASA0007221,BID - NAPAS: 9997654343,out
1647,CASA0007221,2024-03-14 12:00:00,20658968,350000,0,21008968,VND,CASA0007221 2024-03-14 12:00:00,VNC: 0278995178,CASA0007221,inn
1648,CASA0007221,2024-03-15 09:00:00,21008968,0,300000,20708968,VND,CASA0007221 2024-03-15 09:00:00,CASA0007221,ACB - NAPAS: 7812345666,out
1649,CASA0007221,2024-03-15 10:00:00,20708968,4250000,0,24958968,VND,CASA0007221 2024-03-16 10:00:00,VNC: 0278995175,CASA0007221,inn
1650,CASA0007221,2024-03-17 11:00:00,24958968,0,2000000,22958968,VND,RUT TIEN MAT,CASA0007221,,inn
1651,CASA0007221,2024-03-25 09:00:00,22958968,0,300000,22658968,VND,CASA0007221 2024-03-15 09:00:00,CASA0007221,ACB - NAPAS: 7812345666,out
1652,CASA0007715,2024-01-01 09:00:00,14259666,500000,0,14759666,VND,CASA0007715 2024-01-01 09:00:00,VNC: 0278995674,CASA0007715,inn
1653,CASA0007715,2024-01-01 12:05:00,14759666,0,125000,14634666,VND,CASA0007715 2024-01-01 12:05:00.001,CASA0007715,VNC: 0278995600,inn
1654,CASA0007715,2024-01-02 10:00:00,14634666,0,150000,14484666,VND,CASA0007715 2024-01-02 10:00:00,CASA0007715,LPB - NAPAS: 8752777745,out
1655,CASA0007715,2024-01-04 12:00:00,14484666,0,100000,14384666,VND,CASA0007715 2024-01-04 12:00:00,CASA0007715,VIB - NAPAS: 9997654357,out
1656,CASA0007715,2024-01-05 09:00:00,14384666,55500000,0,69884666,VND,Tra luong thang: 1,VNC: 0278995699,CASA0007715,inn
1657,CASA0007715,2024-01-06 14:00:00,69884666,0,300000,69584666,VND,CASA0007715 2024-01-06 14:00:00,CASA0007715,VIB - NAPAS: 9997654311,out
1658,CASA0007715,2024-01-06 15:00:00,69584666,700000,0,70284666,VND,CASA0007715 2024-01-07 15:00:00,VNC: 0278995611,CASA0007715,inn
1659,CASA0007715,2024-01-09 10:00:00,70284666,0,750000,69534666,VND,CASA0007715 2024-01-08 10:00:00,CASA0007715,VNC: 0278995600,inn
1660,CASA0007715,2024-01-09 11:00:00,69534666,300000,0,69834666,VND,CASA0007715 2024-01-09 11:00:00,VNC: 0278995349,CASA0007715,inn
1661,CASA0007715,2024-01-10 09:00:00,69834666,0,3000000,66834666,VND,Tra tien thue,CASA0007715,LPB - NAPAS: 8752666742,out
1662,CASA0007715,2024-01-10 10:00:00,66834666,0,356158,66478508,VND,Tra tien,CASA0007715,LPB - NAPAS: 8752666742,out
1663,CASA0007715,2024-01-11 09:00:00,66478508,500000,0,66978508,VND,CASA0007715 2024-01-11 09:00:00,VNC: 0278995611,CASA0007715,inn
1664,CASA0007715,2024-01-11 13:55:00,66978508,0,2573545,64404963,VND,Tra tien thuc pham sieu thi,CASA0007715,VIB - NAPAS: 9997654310,out
1665,CASA0007715,2024-01-12 10:00:00,64404963,0,200000,64204963,VND,CASA0007715 2024-01-12 10:00:00,CASA0007715,VIB - NAPAS: 9997654310,out
1666,CASA0007715,2024-01-13 11:00:00,64204963,800000,0,65004963,VND,CASA0007715 2024-01-13 11:00:00,VNC: 0278995349,CASA0007715,inn
1667,CASA0007715,2024-01-14 12:00:00,65004963,0,100000,64904963,VND,CASA0007715 2024-01-14 12:00:00,CASA0007715,LPB - NAPAS: 8752777742,out
1668,CASA0007715,2024-01-15 09:00:00,64904963,412452,0,65317415,VND,CASA0007715 2024-01-15 09:00:00,VNC: 0278995349,CASA0007715,inn
1669,CASA0007715,2024-01-16 10:00:00,65317415,0,1200000,64117415,VND,CASA0007715 2024-01-16 10:00:00,CASA0007715,LPB - NAPAS: 8752777742,out
1670,CASA0007715,2024-01-17 11:00:00,64117415,1000000,0,65117415,VND,CASA0007715 2024-01-17 11:00:00,VIB - NAPAS: 9997654333,CASA0007715,out
1671,CASA0007715,2024-01-17 12:00:00,65117415,0,500000,64617415,VND,CASA0007715 2024-01-18 12:00:00,CASA0007715,VIB - NAPAS: 9997654311,out
1672,CASA0007715,2024-01-20 09:00:00,64617415,700000,0,65317415,VND,CASA0007715 2024-01-19 09:00:00,VIB - NAPAS: 9990654311,CASA0007715,out
1673,CASA0007715,2024-01-20 10:00:00,65317415,0,250000,65067415,VND,CASA0007715 2024-01-20 10:00:00,CASA0007715,VNC: 0278995600,inn
1674,CASA0007715,2024-01-22 12:00:00,65067415,0,350000,64717415,VND,CASA0007715 2024-01-22 12:00:00,CASA0007715,EIB - NAPAS: 1238074732,out
1675,CASA0007715,2024-01-23 09:00:00,64717415,128000000,0,192717415,VND,CASA0007715 2024-01-23 09:00:00,VIB - NAPAS: 9997654333,CASA0007715,out
1676,CASA0007715,2024-01-25 10:00:00,192717415,0,1253000,191464415,VND,CASA0007715 2024-01-24 10:00:00,CASA0007715,EIB - NAPAS: 1238074732,out
1677,CASA0007715,2024-01-25 11:00:00,191464415,85000000,0,276464415,VND,CASA0007715 2024-01-25 11:00:00,VIB - NAPAS: 9997654333,CASA0007715,out
1678,CASA0007715,2024-01-25 12:00:00,276464415,0,300000,276164415,VND,CASA0007715 2024-01-26 12:00:00,CASA0007715,LPB - NAPAS: 8752667841,out
1679,CASA0007715,2024-01-26 12:00:00,276164415,0,210121062,66043353,VND,tra tien vay ngan hang,CASA0007715,VNC:79302001,inn
1680,CASA0007715,2024-01-27 09:00:00,66043353,500000,0,66543353,VND,CASA0007715 2024-01-27 09:00:00,VNC: 0278995349,CASA0007715,inn
1681,CASA0007715,2024-01-28 10:00:00,66543353,0,250000,66293353,VND,CASA0007715 2024-01-28 10:00:00,CASA0007715,VIB - NAPAS: 9997654311,out
1682,CASA0007715,2024-01-29 11:00:00,66293353,411000,0,66704353,VND,CASA0007715 2024-01-29 11:00:00,LPB - NAPAS: 8752667841,CASA0007715,out
1683,CASA0007715,2024-01-30 12:00:00,66704353,0,4500000,62204353,VND,RUT TIEN MAT,CASA0007715,,inn
1684,CASA0007715,2024-01-31 09:00:00,62204353,500000,0,62704353,VND,CASA0007715 2024-01-31 09:00:00,VNC: 0278995349,CASA0007715,inn
1685,CASA0007715,2024-02-01 10:00:00,62704353,0,30000000,32704353,VND,CASA0007715 2024-02-01 10:00:00,CASA0007715,KLB - NAPAS: 7812345666,out
1686,CASA0007715,2024-02-02 11:00:00,32704353,250000,0,32954353,VND,CASA0007715 2024-02-02 11:00:00,VNC: 0278995345,CASA0007715,inn
1687,CASA0007715,2024-02-03 12:00:00,32954353,0,500000,32454353,VND,CASA0007715 2024-02-03 12:00:00,CASA0007715,EIB - NAPAS: 1238074746,out
1688,CASA0007715,2024-02-03 15:00:00,32454353,50000000,0,82454353,VND,Tra no,LPB - NAPAS: 8752666813,CASA0007715,out
