ID,MA_TAIKHOAN_THANHTOAN,THOIGIAN_GIAODICH,SODU_BANDAU,SOTIEN_TANG,SOTIEN_GIAM,SODU_SAU,LOAITIEN,GHICHU,TAIKHOAN_GUI,TAIKHOAN_NHAN,LOAI_CHUYENKHOAN
360,CASA0019874,2024-01-10 09:00:00,78575000,0,3000000,75575000,VND,THANH TOAN CKNAPAS,CASA0019874,CTG - NAPAS: 8752666742,out
361,CASA0019874,2024-01-10 10:00:00,75575000,0,3561580,72013420,VND,THANH TOAN CKNAPAS,CASA0019874,CTG - NAPAS: 8752666742,out
362,CASA0019874,2024-01-11 09:00:00,72013420,1500000,0,73513420,VND,CASA0019874 2024-01-11 09:00:00,VNC: 0278995611,CASA0019874,inn
363,CASA0019874,2024-01-11 13:55:00,73513420,0,2573545,70939875,VND,Tra tien thuc pham sieu thi,CASA0019874,BID - NAPAS: 9997654310,out
364,CASA0019874,2024-01-12 10:00:00,70939875,0,11200000,59739875,VND,CASA0019874 2024-01-12 10:00:00,CASA0019874,BID - NAPAS: 9997654310,out
365,CASA0019874,2024-01-13 11:00:00,59739875,83800000,0,143539875,VND,CASA0019874 2024-01-13 11:00:00,VNC: 0278995349,CASA0019874,inn
366,CASA0019874,2024-01-14 12:00:00,143539875,0,100000,143439875,VND,CASA0019874 2024-01-14 12:00:00,CASA0019874,CTG - NAPAS: 8752777742,out
367,CASA0019874,2024-01-15 09:00:00,143439875,34412452,0,177852327,VND,CASA0019874 2024-01-15 09:00:00,VNC: 0278995349,CASA0019874,inn
368,CASA0019874,2024-01-16 10:00:00,177852327,0,1200000,176652327,VND,CASA0019874 2024-01-16 10:00:00,CASA0019874,CTG - NAPAS: 8752777742,out
369,CASA0019874,2024-01-16 11:00:00,176652327,0,98554034,78098293,VND,TRA TIEN VAY NGAN HANG,CASA0019874,VNC:79302003,inn
370,CASA0019874,2024-01-16 12:00:00,78098293,0,77234399,863894,VND,TRA TIEN VAY NGAN HANG,CASA0019874,VNC:79302003,inn
371,CASA0019874,2024-01-17 11:00:00,863894,10000000,0,10863894,VND,CASA0019874 2024-01-17 11:00:00,BID - NAPAS: 9997654333,CASA0019874,out
372,CASA0019874,2024-01-17 12:00:00,10863894,0,760000,10103894,VND,CASA0019874 2024-01-18 12:00:00,CASA0019874,BID - NAPAS: 9997654311,out
373,CASA0019874,2024-01-20 09:00:00,10103894,2700000,0,12803894,VND,CASA0019874 2024-01-19 09:00:00,BID - NAPAS: 9990654311,CASA0019874,out
374,CASA0019874,2024-01-20 10:00:00,12803894,0,2150000,10653894,VND,CASA0019874 2024-01-20 10:00:00,CASA0019874,VNC: 0278995600,inn
375,CASA0019874,2024-01-21 11:00:00,10653894,600000,0,11253894,VND,CASA0019874 2024-01-21 11:00:00,VNC: 0278995600,CASA0019874,inn
376,CASA0019874,2024-01-22 12:00:00,11253894,0,350000,10903894,VND,CASA0019874 2024-01-22 12:00:00,CASA0019874,EIB - NAPAS: 1238074732,out
377,CASA0019874,2024-01-23 09:00:00,10903894,31200000,0,42103894,VND,CASA0019874 2024-01-23 09:00:00,BID - NAPAS: 9997654333,CASA0019874,out
378,CASA0019874,2024-02-01 10:00:00,42103894,0,1300000,40803894,VND,CASA0019874 2024-02-01 10:00:00,CASA0019874,ACB - NAPAS: 7812345666,out
379,CASA0019874,2024-02-02 11:00:00,40803894,8250000,0,49053894,VND,CASA0019874 2024-02-02 11:00:00,VNC: 0278995345,CASA0019874,inn
380,CASA0019874,2024-02-03 12:00:00,49053894,0,5100000,43953894,VND,CASA0019874 2024-02-03 12:00:00,CASA0019874,EIB - NAPAS: 1238074746,out
381,CASA0019874,2024-02-03 15:00:00,43953894,25000000,0,68953894,VND,Tra no,CTG - NAPAS: 8752666813,CASA0019874,out
382,CASA0019874,2024-02-03 17:30:00,68953894,0,14250000,54703894,VND,Tra no,CASA0019874,CTG - NAPAS: 8752666885,out
383,CASA0019874,2024-02-04 18:35:20,54703894,0,270000,54433894,VND,Tra no,CASA0019874,EIB - NAPAS: 1238074746,out
384,CASA0019874,2024-02-05 09:00:00,54433894,1500000,0,55933894,VND,Tra no,VNC: 0278995699,CASA0019874,inn
385,CASA0019874,2024-02-05 10:00:00,55933894,0,23712000,32221894,VND,Tra no,CASA0019874,ACB - NAPAS: 7812345624,out
386,CASA0019874,2024-02-05 17:30:00,32221894,0,13850000,18371894,VND,Tra no,CASA0019874,CTG - NAPAS: 8752666841,out
387,CASA0019874,2024-02-10 09:00:00,18371894,1200000,0,19571894,VND,Chuc mung nam moi!,VNC: 0278995699,CASA0019874,inn
388,CASA0019874,2024-02-10 10:00:00,19571894,0,300000,19271894,VND,Happy New Year,CASA0019874,ACB - NAPAS: 7812345666,out
389,CASA0019874,2024-02-10 11:00:00,19271894,7500000,0,26771894,VND,Happy New Year,VNC: 0278995699,CASA0019874,inn
390,CASA0019874,2024-02-10 12:00:00,26771894,0,5100000,21671894,VND,Mung tuoi,CASA0019874,VNC: 0278995345,inn
391,CASA0019874,2024-02-10 13:00:00,21671894,3400000,0,25071894,VND,Happy New Year,EIB - NAPAS: 1238074746,CASA0019874,out
392,CASA0019874,2024-02-11 10:00:00,25071894,5100000,0,30171894,VND,Chuc mung nam moi!,EIB - NAPAS: 1238075746,CASA0019874,out
393,CASA0019874,2024-02-11 11:00:00,30171894,0,400000,29771894,VND,Happy New Year,CASA0019874,VNC: 0278995337,inn
394,CASA0019874,2024-02-11 12:00:00,29771894,2020000,0,31791894,VND,Chuc mung nam moi!,VNC: 0278995349,CASA0019874,inn
395,CASA0019874,2024-02-11 13:00:00,31791894,0,500000,31291894,VND,Mung tuoi,CASA0019874,BID - NAPAS: 9997654311,out
396,CASA0019874,2024-02-12 09:00:00,31291894,3000400,0,34292294,VND,Mung tuoi,VNC: 0278994349,CASA0019874,inn
397,CASA0019874,2024-02-12 10:00:00,34292294,0,1010000,33282294,VND,Mung tuoi,CASA0019874,CTG - NAPAS: 8752620742,out
398,CASA0019874,2024-02-12 11:00:00,33282294,500000,0,33782294,VND,Chuc mung nam moi!,VNC: 0278990349,CASA0019874,inn
399,CASA0019874,2024-02-12 12:00:00,33782294,0,100000,33682294,VND,Chuc mung nam moi!,CASA0019874,CTG - NAPAS: 8752600742,out
400,CASA0019874,2024-02-12 13:00:00,33682294,250000000,0,283682294,VND,Chuc mung nam moi!,BID - NAPAS: 9997654511,CASA0019874,out
401,CASA0019874,2024-02-12 14:00:00,283682294,0,3760000,279922294,VND,THANH TOAN TIEN THUE XE,CASA0019874,CTG - NAPAS: 8752666885,out
402,CASA0019874,2024-02-12 15:00:00,279922294,0,3000000,276922294,VND,THANH TOAN CKNAPAS,CASA0019874,CTG - NAPAS: 8752666742,out
403,CASA0019874,2024-02-12 15:00:00,276922294,0,312554,276609740,VND,THANH TOAN CKNAPAS,CASA0019874,CTG - NAPAS: 8752666742,out
404,CASA0019874,2024-02-14 12:00:00,276609740,215000000,0,491609740,VND,Cong ty chuc mung nam moi,VNC: 0278995699,CASA0019874,inn
405,CASA0019874,2024-02-15 09:00:00,491609740,0,350000,491259740,VND,CASA0019874 2024-02-15 09:00:00,CASA0019874,BID - NAPAS: 9997654311,out
406,CASA0019874,2024-02-16 10:00:00,491259740,400000,0,491659740,VND,CASA0019874 2024-02-16 10:00:00,CTG - NAPAS: 8752666715,CASA0019874,out
407,CASA0019874,2024-02-16 10:00:00,491659740,0,76428234,415231506,VND,TRA TIEN VAY NGAN HANG,CASA0019874,VNC:79302003,inn
408,CASA0019874,2024-02-16 10:00:00,415231506,0,97515221,317716285,VND,TRA TIEN VAY NGAN HANG,CASA0019874,VNC:79302003,inn
409,CASA0019874,2024-02-17 11:00:00,317716285,0,2000000,315716285,VND,CASA0019874 2024-02-17 11:00:00,CASA0019874,BID - NAPAS: 9997654343,out
410,CASA0019874,2024-02-18 12:00:00,315716285,3000000,0,318716285,VND,CASA0019874 2024-02-18 12:00:00,VNC: 0278995699,CASA0019874,inn
411,CASA0019874,2024-02-19 09:00:00,318716285,0,2450000,316266285,VND,CASA0019874 2024-02-19 09:00:00,CASA0019874,ACB - NAPAS: 7812345666,out
412,CASA0019874,2024-02-21 10:00:00,316266285,200000,0,316466285,VND,CASA0019874 2024-02-20 10:00:00,VNC: 0278995699,CASA0019874,inn
413,CASA0019874,2024-02-21 11:00:00,316466285,0,3700000,312766285,VND,CASA0019874 2024-02-21 11:00:00,CASA0019874,VNC: 0278995699,inn
414,CASA0019874,2024-02-21 12:00:00,312766285,450000,0,313216285,VND,CASA0019874 2024-02-22 12:00:00,VNC: 0278995699,CASA0019874,inn
415,CASA0019874,2024-02-23 09:00:00,313216285,0,3500500,309715785,VND,CASA0019874 2024-02-23 09:00:00,CASA0019874,BID - NAPAS: 9997654343,out
416,CASA0019874,2024-02-24 10:00:00,309715785,500000,0,310215785,VND,CASA0019874 2024-02-24 10:00:00,CTG - NAPAS: 8752666772,CASA0019874,out
417,CASA0019874,2024-03-01 11:00:00,310215785,2800000,0,313015785,VND,CASA0019874 2024-03-01 11:00:00,VNC: 0278995349,CASA0019874,inn
418,CASA0019874,2024-03-02 12:00:00,313015785,0,150040000,162975785,VND,RUT TIEN MAT,CASA0019874,,inn
419,CASA0019874,2024-03-03 09:00:00,162975785,25055000,0,188030785,VND,CASA0019874 2024-03-03 09:00:00,VNC: 0278995349,CASA0019874,inn
420,CASA0019874,2024-03-04 10:00:00,188030785,0,350000,187680785,VND,CASA0019874 2024-03-04 10:00:00,CASA0019874,BID - NAPAS: 9997654959,out
421,CASA0019874,2024-03-04 12:00:00,187680785,13547000,0,201227785,VND,Tra luong thang :3,VNC: 0278995699,CASA0019874,inn
422,CASA0019874,2024-03-06 11:00:00,201227785,0,2000000,199227785,VND,RUT TIEN MAT,CASA0019874,,inn
423,CASA0019874,2024-03-07 12:00:00,199227785,3070000,0,202297785,VND,CASA0019874 2024-03-07 12:00:00,ACB - NAPAS: 7812345668,CASA0019874,out
424,CASA0019874,2024-03-08 09:00:00,202297785,0,300000,201997785,VND,CASA0019874 2024-03-08 09:00:00,CASA0019874,BID - NAPAS: 9997654347,out
425,CASA0019874,2024-03-08 10:00:00,201997785,4200000,0,206197785,VND,CASA0019874 2024-03-09 10:00:00,VNC: 0278995199,CASA0019874,inn
426,CASA0019874,2024-03-10 11:00:00,206197785,0,3000000,203197785,VND,THANH TOAN CKNAPAS,CASA0019874,CTG - NAPAS: 8752666742,out
427,CASA0019874,2024-03-10 12:00:00,203197785,0,320000,202877785,VND,THANH TOAN CKNAPAS,CASA0019874,CTG - NAPAS: 8752666742,out
428,CASA0019874,2024-03-11 09:00:00,202877785,5100000,0,207977785,VND,CASA0019874 2024-03-11 09:00:00,VNC: 0278995178,CASA0019874,inn
429,CASA0019874,2024-03-11 10:00:00,207977785,200000,0,208177785,VND,CASA0019874 2024-03-12 10:00:00,VNC: 0278995349,CASA0019874,inn
430,CASA0019874,2024-03-11 11:00:00,208177785,0,82500000,125677785,VND,CASA0019874 2024-03-13 11:00:00,CASA0019874,BID - NAPAS: 9997654343,out
431,CASA0019874,2024-03-14 12:00:00,125677785,350000,0,126027785,VND,CASA0019874 2024-03-14 12:00:00,VNC: 0278995178,CASA0019874,inn
432,CASA0019874,2024-03-15 09:00:00,126027785,0,56300000,69727785,VND,CASA0019874 2024-03-15 09:00:00,CASA0019874,ACB - NAPAS: 7812345666,out
433,CASA0019874,2024-03-15 10:00:00,69727785,145000000,0,214727785,VND,CASA0019874 2024-03-16 10:00:00,VNC: 0278995175,CASA0019874,inn
434,CASA0019874,2024-03-16 10:00:00,214727785,0,95229833,119497952,VND,TRA TIEN VAY NGAN HANG,CASA0019874,VNC:79302003,inn
435,CASA0019874,2024-03-16 10:00:00,119497952,0,74654673,44843279,VND,TRA TIEN VAY NGAN HANG,CASA0019874,VNC:79302003,inn
436,CASA0019874,2024-03-17 11:00:00,44843279,0,2000000,42843279,VND,RUT TIEN MAT,CASA0019874,,inn
437,CASA0019874,2024-03-25 10:00:00,42843279,0,253000,42590279,VND,CASA0019874 2024-01-24 10:00:00,CASA0019874,EIB - NAPAS: 1238074732,out
438,CASA0019874,2024-03-25 11:00:00,42590279,1500000,0,44090279,VND,CASA0019874 2024-01-25 11:00:00,BID - NAPAS: 9997654333,CASA0019874,out
439,CASA0019874,2024-03-25 12:00:00,44090279,0,3000000,41090279,VND,CASA0019874 2024-01-26 12:00:00,CASA0019874,CTG - NAPAS: 8752667841,out
440,CASA0019874,2024-03-27 09:00:00,41090279,500000,0,41590279,VND,CASA0019874 2024-01-27 09:00:00,VNC: 0278995349,CASA0019874,inn
441,CASA0019874,2024-03-28 10:00:00,41590279,0,25000000,16590279,VND,CASA0019874 2024-01-28 10:00:00,CASA0019874,BID - NAPAS: 9997654311,out
442,CASA0019874,2024-03-29 11:00:00,16590279,4110000,0,20700279,VND,CASA0019874 2024-01-29 11:00:00,CTG - NAPAS: 8752667841,CASA0019874,out
443,CASA0019874,2024-03-30 12:00:00,20700279,0,15000000,5700279,VND,RUT TIEN MAT,CASA0019874,,inn
444,CASA0019874,2024-03-31 09:00:00,5700279,500000,0,6200279,VND,CASA0019874 2024-01-31 09:00:00,VNC: 0278995349,CASA0019874,inn
445,CASA0001301,2024-01-01 09:00:00,546222000,15000000,0,561222000,VND,CASA0001301 2024-01-01 09:00:00,VNC: 0278995674,CASA0001301,inn
446,CASA0001301,2024-01-01 12:05:00,561222000,0,125000,561097000,VND,CASA0001301 2024-01-01 12:05:00.001,CASA0001301,LPB - NAPAS: 9997654311,out
447,CASA0001301,2024-01-02 10:00:00,561097000,0,2150000,558947000,VND,CASA0001301 2024-01-02 10:00:00,CASA0001301,ACB - NAPAS: 8752777745,out
448,CASA0001301,2024-01-03 11:00:00,558947000,22000000,0,580947000,VND,CASA0001301 2024-01-03 11:00:00,VNC: 0278995600,CASA0001301,inn
449,CASA0001301,2024-01-04 12:00:00,580947000,0,41000000,539947000,VND,CASA0001301 2024-01-04 12:00:00,CASA0001301,LPB - NAPAS: 9997654357,out
450,CASA0001301,2024-01-05 09:00:00,539947000,0,420150333,119796667,VND,Tra luong thang: 1,CASA0001301,VNC: 0278995674,inn
451,CASA0001301,2024-01-06 14:00:00,119796667,0,23000000,96796667,VND,CASA0001301 2024-01-06 14:00:00,CASA0001301,LPB - NAPAS: 9997654311,out
452,CASA0001301,2024-01-06 15:00:00,96796667,170000000,0,266796667,VND,CASA0001301 2024-01-07 15:00:00,ACB - NAPAS: 8752666742,CASA0001301,out
453,CASA0001301,2024-01-09 10:00:00,266796667,0,75000000,191796667,VND,CASA0001301 2024-01-08 10:00:00,CASA0001301,VNC: 0278995600,inn
454,CASA0001301,2024-01-09 11:00:00,191796667,133000000,0,324796667,VND,CASA0001301 2024-01-09 11:00:00,LPB - NAPAS: 9997654310,CASA0001301,out
455,CASA0001301,2024-01-09 13:00:00,324796667,0,230789955,94006712,VND,TRA TIEN VAY NGAN HANG,CASA0001301,LPB - NAPAS: 9997654310,out
456,CASA0001301,2024-01-10 09:00:00,94006712,0,23000000,71006712,VND,THANH TOAN CKNAPAS,CASA0001301,ACB - NAPAS: 8752666742,out
457,CASA0001301,2024-01-10 10:00:00,71006712,0,13561580,57445132,VND,THANH TOAN CKNAPAS,CASA0001301,ACB - NAPAS: 8752666742,out
458,CASA0001301,2024-01-11 09:00:00,57445132,15000000,0,72445132,VND,CASA0001301 2024-01-11 09:00:00,CASA0001301,CASA0001301,inn
459,CASA0001301,2024-01-11 13:55:00,72445132,0,12573545,59871587,VND,Tra tien NGUYEN VAT LIEU,CASA0001301,LPB - NAPAS: 9997654310,out
460,CASA0001301,2024-01-12 10:00:00,59871587,0,11200000,48671587,VND,CASA0001301 2024-01-12 10:00:00,CASA0001301,LPB - NAPAS: 9997654310,out
461,CASA0001301,2024-01-13 11:00:00,48671587,183800000,0,232471587,VND,CASA0001301 2024-01-13 11:00:00,LPB - NAPAS: 9997654311,CASA0001301,out
462,CASA0001301,2024-01-14 12:00:00,232471587,0,6100000,226371587,VND,CASA0001301 2024-01-14 12:00:00,CASA0001301,ACB - NAPAS: 8752777742,out
463,CASA0001301,2024-01-15 09:00:00,226371587,234412452,0,460784039,VND,CASA0001301 2024-01-15 09:00:00,VNC: 0278995600,CASA0001301,inn
464,CASA0001301,2024-01-16 10:00:00,460784039,0,12000000,448784039,VND,CASA0001301 2024-01-16 10:00:00,CASA0001301,ACB - NAPAS: 8752777742,out
465,CASA0001301,2024-01-17 11:00:00,448784039,310000000,0,758784039,VND,CASA0001301 2024-01-17 11:00:00,VCB - NAPAS: 1238074732,CASA0001301,out
466,CASA0001301,2024-01-17 12:00:00,758784039,0,8760000,750024039,VND,CASA0001301 2024-01-18 12:00:00,CASA0001301,LPB - NAPAS: 9997654311,out
467,CASA0001301,2024-01-20 09:00:00,750024039,27000000,0,777024039,VND,CASA0001301 2024-01-19 09:00:00,ACB - NAPAS: 7812345666,CASA0001301,out
468,CASA0001301,2024-01-20 10:00:00,777024039,0,22150000,754874039,VND,CASA0001301 2024-01-20 10:00:00,CASA0001301,VNC: 0278995600,inn
469,CASA0001301,2024-01-21 11:00:00,754874039,60010000,0,814884039,VND,CASA0001301 2024-01-21 11:00:00,VCB - NAPAS: 1238074746,CASA0001301,out
470,CASA0001301,2024-01-22 12:00:00,814884039,0,23501000,791383039,VND,CASA0001301 2024-01-22 12:00:00,CASA0001301,VCB - NAPAS: 1238074732,out
471,CASA0001301,2024-01-23 09:00:00,791383039,31200000,0,822583039,VND,CASA0001301 2024-01-23 09:00:00,ACB - NAPAS: 8752666885,CASA0001301,out
472,CASA0001301,2024-02-01 10:00:00,822583039,0,117300000,705283039,VND,CASA0001301 2024-02-01 10:00:00,CASA0001301,ACB - NAPAS: 7812345666,out
473,CASA0001301,2024-02-02 11:00:00,705283039,8250000,0,713533039,VND,CASA0001301 2024-02-02 11:00:00,CASA0001301,CASA0001301,inn
474,CASA0001301,2024-02-03 12:00:00,713533039,0,5100000,708433039,VND,CASA0001301 2024-02-03 12:00:00,CASA0001301,VCB - NAPAS: 1238074746,out
475,CASA0001301,2024-02-03 15:00:00,708433039,25000000,0,733433039,VND,DAT COC HOP DONG,ACB - NAPAS: 8752666841,CASA0001301,out
476,CASA0001301,2024-02-03 17:30:00,733433039,0,14250000,719183039,VND,THANH TOAN TIEN THUE NHA,CASA0001301,ACB - NAPAS: 8752666885,out
477,CASA0001301,2024-02-04 18:35:20,719183039,0,270000,718913039,VND,THANH TOAN TIEN THUE ,CASA0001301,VCB - NAPAS: 1238074746,out
478,CASA0001301,2024-02-05 09:00:00,718913039,61500000,0,780413039,VND,TIEN DAT COC,ACB - NAPAS: 8752666885,CASA0001301,out
479,CASA0001301,2024-02-05 10:00:00,780413039,0,420150333,360262706,VND,TIEN LUONG THANG 2,CASA0001301,VNC: 0278995674,inn
480,CASA0001301,2024-02-05 14:00:00,360262706,200000000,0,560262706,VND,NOP TIEN MAT,,CASA0001301,inn
481,CASA0001301,2024-02-05 17:30:00,560262706,0,13850000,546412706,VND,THANH TOAN TIEN AN,CASA0001301,ACB - NAPAS: 8752666841,out
482,CASA0001301,2024-02-09 09:00:00,546412706,0,228721461,317691245,VND,tra tien vay ngan hang,CASA0001301,LPB - NAPAS: 9997654311,out
483,CASA0001301,2024-02-12 14:00:00,317691245,0,37630000,280061245,VND,THANH TOAN TIEN THUE XE,CASA0001301,ACB - NAPAS: 8752666885,out
484,CASA0001301,2024-02-12 15:00:00,280061245,0,23000000,257061245,VND,THANH TOAN CKNAPAS,CASA0001301,ACB - NAPAS: 8752666742,out
485,CASA0001301,2024-02-12 15:00:00,257061245,0,31255400,225805845,VND,THANH TOAN CKNAPAS,CASA0001301,ACB - NAPAS: 8752666742,out
486,CASA0001301,2024-02-14 12:00:00,225805845,215000000,0,440805845,VND,KHACH TRA NO,ACB - NAPAS: 7812345666,CASA0001301,out
487,CASA0001301,2024-02-15 09:00:00,440805845,0,35000000,405805845,VND,CASA0001301 2024-02-15 09:00:00,CASA0001301,LPB - NAPAS: 9997654311,out
488,CASA0001301,2024-02-16 10:00:00,405805845,4700000,0,410505845,VND,CASA0001301 2024-02-16 10:00:00,LPB - NAPAS: 9997654343,CASA0001301,out
489,CASA0001301,2024-02-17 11:00:00,410505845,0,20000000,390505845,VND,CASA0001301 2024-02-17 11:00:00,CASA0001301,LPB - NAPAS: 9997654343,out
490,CASA0001301,2024-02-18 12:00:00,390505845,30000000,0,420505845,VND,CASA0001301 2024-02-18 12:00:00,LPB - NAPAS: 9997654343,CASA0001301,out
491,CASA0001301,2024-02-19 09:00:00,420505845,0,24500000,396005845,VND,CASA0001301 2024-02-19 09:00:00,CASA0001301,ACB - NAPAS: 7812345666,out
492,CASA0001301,2024-02-21 10:00:00,396005845,3200000,0,399205845,VND,CASA0001301 2024-02-20 10:00:00,CASA0001301,CASA0001301,inn
493,CASA0001301,2024-02-21 11:00:00,399205845,0,13700000,385505845,VND,RUT TIEN MAT,CASA0001300,,inn
494,CASA0001301,2024-02-21 12:00:00,385505845,45000000,0,430505845,VND,CASA0001301 2024-02-22 12:00:00,CASA0001301,CASA0001301,inn
495,CASA0001301,2024-02-23 09:00:00,430505845,0,83500500,347005345,VND,CASA0001301 2024-02-23 09:00:00,CASA0001301,LPB - NAPAS: 9997654343,out
496,CASA0001301,2024-02-24 10:00:00,347005345,6500000,0,353505345,VND,CASA0001301 2024-02-24 10:00:00,ACB - NAPAS: 8752666742,CASA0001301,out
497,CASA0001301,2024-03-01 11:00:00,353505345,12800000,0,366305345,VND,NOP TIEN MAT,,CASA0001301,inn
498,CASA0001301,2024-03-02 12:00:00,366305345,0,150040000,216265345,VND,RUT TIEN MAT,CASA0001301,,inn
499,CASA0001301,2024-03-03 09:00:00,216265345,525055000,0,741320345,VND,CASA0001301 2024-03-03 09:00:00,LPB - NAPAS: 9997654347,CASA0001301,out
500,CASA0001301,2024-03-04 10:00:00,741320345,0,43500000,697820345,VND,CASA0001301 2024-03-04 10:00:00,CASA0001301,LPB - NAPAS: 9997654959,out
501,CASA0001301,2024-03-04 12:00:00,697820345,0,420150333,277670012,VND,Tra luong thang :3,CASA0001301,VNC: 0278995674,inn
502,CASA0001301,2024-03-06 11:00:00,277670012,0,200000000,77670012,VND,RUT TIEN MAT,CASA0001301,,inn
503,CASA0001301,2024-03-07 12:00:00,77670012,3070000,0,80740012,VND,CASA0001301 2024-03-07 12:00:00,ACB - NAPAS: 8752666742,CASA0001301,out
504,CASA0001301,2024-03-08 09:00:00,80740012,0,300000,80440012,VND,CASA0001301 2024-03-08 09:00:00,CASA0001301,LPB - NAPAS: 9997654347,out
505,CASA0001301,2024-03-08 10:00:00,80440012,334200000,0,414640012,VND,CASA0001301 2024-03-09 10:00:00,CASA0001301,CASA0001301,inn
506,CASA0001301,2024-03-09 10:00:00,414640012,0,222653881,191986131,VND,tra tien vay ngan hang,CASA0001301,LPB - NAPAS: 9997654343,out
507,CASA0001301,2024-03-10 11:00:00,191986131,0,30000005,161986126,VND,THANH TOAN CKNAPAS,CASA0001301,ACB - NAPAS: 8752666742,out
508,CASA0001301,2024-03-10 12:00:00,161986126,0,32000047,129986079,VND,THANH TOAN CKNAPAS,CASA0001301,ACB - NAPAS: 8752666742,out
509,CASA0001301,2024-03-11 09:00:00,129986079,5100000,0,135086079,VND,CASA0001301 2024-03-11 09:00:00,CASA0001301,CASA0001301,inn
510,CASA0001301,2024-03-11 10:00:00,135086079,11200000,0,146286079,VND,NOP TIEN MAT,,CASA0001301,inn
511,CASA0001301,2024-03-11 11:00:00,146286079,0,82500000,63786079,VND,CASA0001301 2024-03-13 11:00:00,CASA0001301,LPB - NAPAS: 9997654343,out
512,CASA0001301,2024-03-14 12:00:00,63786079,35000074,0,98786153,VND,CASA0001301 2024-03-14 12:00:00,CASA0001301,CASA0001301,inn
513,CASA0001301,2024-03-15 09:00:00,98786153,0,56300000,42486153,VND,CASA0001301 2024-03-15 09:00:00,CASA0001301,ACB - NAPAS: 7812345666,out
514,CASA0001301,2024-03-15 10:00:00,42486153,145000000,0,187486153,VND,CASA0001301 2024-03-16 10:00:00,CASA0001301,CASA0001301,inn
515,CASA0001301,2024-03-17 11:00:00,187486153,0,72000000,115486153,VND,RUT TIEN MAT,CASA0001301,,inn
516,CASA0001301,2024-03-25 10:00:00,115486153,0,253000,115233153,VND,CASA0001301 2024-01-24 10:00:00,CASA0001301,VCB - NAPAS: 1238074732,out
517,CASA0001301,2024-03-25 11:00:00,115233153,21500000,0,136733153,VND,CASA0001301 2024-01-25 11:00:00,LPB - NAPAS: 9997654311,CASA0001301,out
518,CASA0001301,2024-03-25 12:00:00,136733153,0,73000000,63733153,VND,CASA0001301 2024-01-26 12:00:00,CASA0001301,ACB - NAPAS: 8752667841,out
519,CASA0001301,2024-03-27 09:00:00,63733153,50000044,0,113733197,VND,CASA0001301 2024-01-27 09:00:00,SHB - NAPAS: 00987622,CASA0001301,out
520,CASA0001301,2024-03-28 10:00:00,113733197,0,25000000,88733197,VND,CASA0001301 2024-01-28 10:00:00,CASA0001301,LPB - NAPAS: 9997654311,out
521,CASA0001301,2024-03-29 11:00:00,88733197,94110000,0,182843197,VND,CASA0001301 2024-01-29 11:00:00,ACB - NAPAS: 7812345666,CASA0001301,out
522,CASA0001301,2024-03-30 12:00:00,182843197,0,115000000,67843197,VND,RUT TIEN MAT,CASA0001301,,inn
523,CASA0001301,2024-03-31 09:00:00,67843197,50000014,0,117843211,VND,NOP TIEN MAT,,CASA0001301,inn
524,CASA0001304,2024-01-01 09:00:00,621853000,15000000,0,636853000,VND,CASA0001304 2024-01-01 09:00:00,VNC: 0278995674,CASA0001304,inn
525,CASA0001304,2024-01-01 12:05:00,636853000,0,8125000,628728000,VND,CASA0001304 2024-01-01 12:05:00.001,CASA0001304,VNC: 0278995600,inn
526,CASA0001304,2024-01-02 10:00:00,628728000,0,2150000,626578000,VND,CASA0001304 2024-01-02 10:00:00,CASA0001304,BID - NAPAS: 8752777745,out
527,CASA0001304,2024-01-03 11:00:00,626578000,22000000,0,648578000,VND,CASA0001304 2024-01-03 11:00:00,VNC: 0278995611,CASA0001304,inn
528,CASA0001304,2024-01-04 12:00:00,648578000,0,41000000,607578000,VND,CASA0001304 2024-01-04 12:00:00,CASA0001304,TCB - NAPAS: 9997654357,out
529,CASA0001304,2024-01-05 09:00:00,607578000,0,525000000,82578000,VND,Tra luong thang: 1,CASA0001304,VNC: 0278995611,inn
530,CASA0001304,2024-01-06 14:00:00,82578000,0,23000000,59578000,VND,CASA0001304 2024-01-06 14:00:00,CASA0001304,TCB - NAPAS: 9997654311,out
531,CASA0001304,2024-01-06 15:00:00,59578000,170000000,0,229578000,VND,CASA0001304 2024-01-07 15:00:00,VNC: 0278995611,CASA0001304,inn
532,CASA0001304,2024-01-09 10:00:00,229578000,0,75000000,154578000,VND,CASA0001304 2024-01-08 10:00:00,CASA0001304,VNC: 0278995600,inn
533,CASA0001304,2024-01-09 11:00:00,154578000,133000000,0,287578000,VND,CASA0001304 2024-01-09 11:00:00,VNC: 0278995349,CASA0001304,inn
534,CASA0001304,2024-01-10 09:00:00,287578000,0,33000000,254578000,VND,THANH TOAN CKNAPAS,CASA0001304,BID - NAPAS: 8752666742,out
535,CASA0001304,2024-01-10 10:00:00,254578000,0,3561580,251016420,VND,THANH TOAN CKNAPAS,CASA0001304,BID - NAPAS: 8752666742,out
536,CASA0001304,2024-01-11 09:00:00,251016420,15000000,0,266016420,VND,CASA0001304 2024-01-11 09:00:00,VNC: 0278995611,CASA0001304,inn
537,CASA0001304,2024-01-11 13:55:00,266016420,0,2573545,263442875,VND,Tra tien NGUYEN VAT LIEU,CASA0001304,TCB - NAPAS: 9997654310,out
